DB00001	Lepirudin
DB04271	3_5_Dimethyl_1h_Pyrazole_4_Carboxylic_Acid_Ethyl_Ester
DB04272	Citric_acid
DB04273	8_9_Dichloro_2_3_4_5_Tetrahydro_1h_Benzo_C_Azepine
DB04274	5_4__Dideoxyflavanone
DB04275	N_acetylserotonin
DB04276	N__N__1_Hydroxycarboxyethyl_Carbonyl_Leucylamino_Butyl__Guanidine
DB04277	Fructose__6_Phosphate
DB04278	2__2__2_Cyclohexyl_2_Guanidino_Acetylamino__Acetylamino__N__3_Mercapto_Propyl__Propionamide
DB04279	3_Isopropylmalic_Acid
DB04280	__2r_3s_5r__3_Hydroxy_5__4_Hydroxy_2_Oxo_3_4_Dihydropyrimidin_1_2h__Yl__Tetrahydrofuran_2_Yl_Methyldihydrogen_Phosphate
DB04281	2__4__4_Chlorophenyl_Cyclohexylidene__3_4_Dihydroxy_1_2h__Naphthalenone
DB04282	2_deoxy_2_fluoro___D_glucose
DB04283	2_Bromo_6_Hydroxy_Purine
DB04284	L_proline_betaine
DB04285	_4___2s_4e__2__1_3_Benzothiazol_2_Yl__2__1h_1_2_3_Benzotriazol_1_Yl__5_Phenylpent_4_Enyl_Phenyl__Difluoro_Methylphosphonic_Acid
DB04286	beta_D_Ribopyranose
DB04287	_S__5__4_Benzyloxy_Phenyl__4__7_Phenyl_Heptanoylamino__Pentanoic_Acid
DB04288	2__Trans__4_Aminocyclohexyl_Amino__6__Benzyl_Amino__9_Cyclopentylpurine
DB04289	Genz_10850
DB04291	Oxfenicine
DB04292	4___Isopropylamino_Methyl_Phenylalanine
DB04293	7__2_Amino_2_Phenyl_Acetylamino__3_Chloro_8_Oxo_1_Aza_Bicyclo_4_2_0_Oct_2_Ene_2_Carboxylic_Acid
DB04294	5_Phosphoribosyl_1__Beta_Methylene__Pyrophosphate
DB04295	N_Benzoyl_N__Beta_D_Glucopyranosyl_Urea
DB04296	5_Oxo_L_Norleucine
DB04297	7__4__Dimethylamino_Phenyl__N_Hydroxy_4_6_Dimethyl_7_Oxo_2_4_Heptadienamide
DB04298	3__4_Amino_2_Tert_Butyl_5_Methyl_Phenylsulfanyl__6_Cyclopentyl_4_Hydroxy_6__2__4_Hydroxy_Phenyl__Ethyl__5_6_Dihydro_Pyran_2_One
DB04299	Maleic_Acid
DB04300	_1s_3r_4r_6s__1_3_4_6_Tetrapkisphosphate
DB04301	Bis_5_Amidino_2_Benzimidazolyl_Methane_Ketone_Hydrate
DB04302	4_Hydroxy_3_5_Dimethyl_5__2_Methyl_Buta_1_3_Dienyl__5h_Thiophen_2_One
DB04303	4_O_methyl_alpha_D_glucuronic_acid
DB04304	L_Gluconic_Acid
DB04306	5___4_Methylphenyl_Sulfanyl__2_4_Quinazolinediamine
DB04307	5_Hydroxy_N_Propargyl_1_R__Aminoindan
DB04308	D_4_hydroxyphenylglycine
DB04310	2___Formyl_Hydroxy_Amino__Methyl__Heptanoic_Acid__1__2_Hydroxymethyl_Pyrrolidine_1_Carbonyl__2_Methyl_Propyl__Amide
DB04311	4_Phenylbutylamine
DB04312	2_3_Difluorobenzyl_Alcohol
DB04313	_3S__3_methyl_D_aspartic_acid
DB04314	1_Methylcytosine
DB04315	Guanosine_5__Diphosphate
DB04316	D___N_Hydroxyamino_Carbonyl_Phenylalanine
DB04317	3_3_Dichloro_2_Phosphonomethyl_Acrylic_Acid
DB04318	N____2S__2____S____1S__1____Benzyloxy_carbonyl_amino__2_phenylethyl__hydroxy_phosphoryl_methyl__5_phenylpentanoyl__L_tryptophanamide
DB04320	2_Bromo_2_Propene_1_Ol
DB04321	N_Hexylphosphonate_Ethyl_Ester
DB04322	LY249543
DB04323	2_Amino_3__Cystein_S_Yl__Isoxazolidin_5_Yl_Acetic_Acid
DB04324	Ovalicin
DB04325	Phenethylamine
DB04326	Dihydroxyacetone_phosphate
DB04327	Phosphatidylethanolamine
DB04328	Shikimate_3_Phosphate
DB04329	Isoquinoline
DB04330	Bilh_434
DB04331	Monastrol
DB04332	2__2__2_2__Methoxy_Ethoxy__Ethoxy__Ethoxy__Ethanol
DB04333	Octamethylenediamine
DB04334	6_hydroxydopa_quinone
DB04335	Inosine
DB04336	1__4_Amidinophenyl__3__4_Chlorophenyl_Urea
DB04337	Methyl_Isocyanide
DB04338	SB220025
DB04339	Carbocisteine
DB04340	2___Dioxidophosphoranyl_oxy_benzoate
DB04341	S__3_Iodobenzyl_Glutathione
DB04342	7___Carboxy_4_Hydroxyphenyl_Acetyl_Amino__7_Methoxy__3___1_Methyl_1h_Tetrazol_5_Yl_Thio_Methyl__8_Oxo_5_Oxa_1_Azabicyclo_4_2_0_Oct_2_Ene_2_Carboxylic_Acid
DB04343	Glyoxylic_acid
DB04345	Lumichrome
DB04346	_2r_4s__2_Methyl_2_3_3_4_Tetrahydroxytetrahydrofuran
DB04347	3_Dehydroshikimate
DB04348	Taurocholic_acid
DB04349	_S__propane_1_2_diol
DB04350	Argadin
DB04351	Aconitate_Ion
DB04352	beta_D_Ribose_5_phosphate
DB04353	Tert_butyl_N___2S_5R__6____2S__5_amino_1____2S__1_amino_1_oxo_3_phenylpropan_2_yl_amino__1_5_dioxopentan_2_yl_amino__5_benzyl_3_6_dioxo_1_phenylhexan_2_yl_carbamate
DB04356	9_Deazaguanine
DB04357	Pteric_acid
DB04359	Vinylsulphonic_Acid
DB04360	Benzo_B_Thiophene_2_Boronic_Acid
DB04361	Methyldiazene
DB04362	Adenosine_Diphosphate_5__Beta_Ethyl__4_Methyl_Thiazole_2_Carboxylic_Acid
DB04363	Mesobiliverdin_IV_alpha
DB04364	_R__acetoin
DB04365	Arecoline
DB04366	3__Deoxy_3__Amino_Adenosine_5__Diphosphate
DB04367	Debromohymenialdisine
DB04368	Bb_3497
DB04369	1_3_2_Dioxaborolan_2_Ol
DB04370	S_sulphocysteine
DB04371	AL6528
DB04372	Di_Linoleoyl_3_Sn_Phosphatidylcholine
DB04373	4_Amino_N__4__2__2_6_Dimethyl_Phenoxy__Acetylamino__3_Hydroxy_1_Isobutyl_5_Phenyl_Pentyl__Benzamide
DB04374	4_Carboxy_5__1_Pentyl_Hexylsulfanyl_1_2_3_Triazole
DB04376	13_Acetylphorbol
DB04377	Meglutol
DB04378	3_Amino_N__4__2__2_6_Dimethyl_Phenoxy__Acetylamino__3_Hydroxy_1_Isobutyl_5_Phenyl_Pentyl__Benzamide
DB04379	N_Methyl_N__Methylbenzyl_Formamide
DB04380	Allantoate
DB04381	Crotonaldehyde
DB04382	2_Deoxy_Beta_D_Galactose
DB04383	L_valinol
DB04384	Fe_Mesopone
DB04385	3_Deazacytidine
DB04386	4_6_O__1_Carboxyethylidene__Beta_D_Glucose
DB04387	1_Hydroxy_2_Amino_3_Cyclohexylpropane
DB04388	4_Carboxy_4_Aminobutanal
DB04389	Ado_P_Ch2_P_Ps_Ado
DB04391	Aeruginosin_98_B
DB04392	Bishydroxy_2h_1_Benzopyran_2_One_1_2_Benzopyrone_
DB04393	Soneclosan
DB04394	3_Nitro_4__2_Oxo_Pyrrolidin_1_Yl__Benzenesulfonamide
DB04395	Phosphoaminophosphonic_Acid_Adenylate_Ester
DB04396	Thiodigalactoside
DB04397	Alpha_D_Glucose_1_Phosphate_6_Vanadate
DB04398	Lactic_acid
DB04400	L_erythro_7_8_dihydrobiopterin
DB04401	_Formylmethyl_Trimethyl_Ammonium__N_N_N_Trimethylammonium_Acetaldehyde
DB04404	Allosamizoline
DB04405	2__2__1_3_Dioxo_1_3_Dihydro_2h_Isoindol_2_Yl_Ethyl__4__4__Ethoxy_1_1__Biphenyl_4_Yl__4_Oxobutanoic_Acid
DB04406	3__Phosphonomethyl_Pyridine_2_Carboxylic_Acid
DB04407	4__4__4_Methyl_2_Methylamino_Thiazol_5_Yl__Pyrimidin_2_Ylamino__Phenol
DB04408	Ncs_Chromophore
DB04409	Naphthalene_Trisulfonate
DB04410	3_Phenylpropylamine
DB04411	Alpha_N_Dichloroacetyl_P_Aminophenylserinol
DB04414	Heptamolybdate
DB04415	3_Amino_1_Chloro_4_Phenyl_Butanol_2_Yl
DB04416	R_2___4__Methoxy__1_1__Biphenyl__4_Yl__Sulfonyl__Amino_6_Methoxy_Hex_4_Ynoic_Acid
DB04417	P_Nitrophenol
DB04418	Adenylosuccinic_acid
DB04419	D_norleucine
DB04421	Nicotinamide_adenine_dinucleotide_3_pentanone_adduct
DB04422	2_Amino_4_Mercapto_Butyric_Acid
DB04423	Coproporphyrin_I_containing_CO_III_
DB04424	RPR128515
DB04425	7_8_Dihydroneopterin
DB04426	Alpha_Methyl_N_Acetyl_D_Glucosamine
DB04427	4_Methyl_N___2S__1_oxo_3_phenyl_1____3S__1_phenyl_5__phenylmethoxysulfamoyl_pentan_3_yl_amino_propan_2_yl_piperazine_1_carboxamide
DB04429	4__Hydroxyflavanone
DB04430	3__4_Phenylamino_Phenylamino__2__1h_Tetrazol_5_Yl__Acrylonitrile
DB04431	4_epi_vancosaminyl_derivative_of_vancomycin
DB04432	ZK_805623
DB04433	Verpacamide_A
DB04434	Naphthyridine_Inhibitor
DB04436	3_Fluoro_L_tyrosine
DB04437	Cysteine_Methylene_Carbamoyl_1_10_Phenanthroline
DB04438	Brivudine_monophosphate
DB04439	Modified_Acarbose_Pentasaccharide
DB04440	Nebularine
DB04441	2_Fluoroadenosine
DB04442	Imino_2__2_oxo_1_2_dihydro_3_pyridinyl__1H_benzimidazol_5_yl_methanaminium
DB04444	Tetrafluoroaluminate_Ion
DB04445	Mercuric_iodide
DB04446	Benzo_B_Thiophene_2_Carboxamidine
DB04447	1_4_Dithiothreitol
DB04448	2_4_Difluorobenzyl_Alcohol_2_4_Difluoro_1__Hydroxymethyl_Benzene
DB04449	5__3_3_Dihydroxypropeny__3_Methoxy_Benzene_1_2_Diol
DB04450	Heptyl_1_Thiohexopyranoside
DB04451	4_Methylpiperazin_1_Yl_Carbonyl_Group
DB04452	Aminoquinuride
DB04453	4_O__4_6_Dideoxy_4___4___4_O_Hexopyranosylhexopyranosyl_Oxy__5_6_Dihydroxy_3__Hydroxymethyl_Cyclohex_2_En_1_Yl_Amino_Hexopyranosyl_Hexopyranose
DB04454	Alpha_Aminobutyric_Acid
DB04455	N_N_N_trimethylglycinium
DB04456	Arsenous_acid
DB04457	2__Deoxyguanosine_5__Monophosphate
DB04458	2_2_Dichloro_1_methanesulfinyl_3_methyl_cyclopropanecarboxylic_acid__1__4_bromo_phenyl__ethyl__amide
DB04459	3_4_Dichloroisocoumarin
DB04460	_C8_S__Hydantocidin_5__Phosphate
DB04461	Coproporphyrinogen_III
DB04462	Tetrabromo_2_Benzotriazole
DB04463	3__4_Amino_1_Tert_Butyl_1h_Pyrazolo_3_4_D_Pyrimidin_3_Yl_Phenol
DB04464	N_Formylmethionine
DB04465	Lactose
DB04466	SR12813
DB04467	N__5__phosphopyridoxyl__L_alanine
DB04468	Afimoxifene
DB04469	1__4_Methoxyphenyl__3_5_Dimethyl_1h_Pyrazole_4_Carboxylic_Acid_Ethyl_Ester
DB04470	CRA_10656
DB04471	2_Phenyl_1__4__2_Piperidin_1_Yl_Ethoxy__Phenyl__1_2_3_4_Tetrahydro_Isoquinolin_6_Ol
DB04472	_R__1_Para_Nitro_Phenyl_2_Azido_Ethanol
DB04473	Alpha_L_Fucose
DB04474	1_Anilino_8_Naphthalene_Sulfonate
DB04476	Trencam_3_2_Hopo
DB04477	N_1_2_3_4_Tetrahydronaphth_1_Yl_2___3_5_Dimethoxybenzamido__2__Deoxy_Adenosine
DB04478	Cp_166572__2_Hydroxymethyl_4__4_N_N_Dimethylaminosulfonyl_1_Piperazino__Pyrimidine
DB04479	4_Nitro_Inden_1_One
DB04480	3__4_Fluorophenyl__2__6_Methylpyridin_2_Yl__5_6_Dihydro_4h_Pyrrolo_1_2_B_Pyrazole
DB04481	Meso_Erythritol
DB04482	Cmp_2_Keto_3_Deoxy_Octulosonic_Acid
DB04483	2_deoxy_2_fluoro___D_mannose
DB04484	L_phenylalaninol
DB04485	Thymidine
DB04486	_2s__2_8_Diaminooctanoic_Acid
DB04487	N_Methylleucine
DB04488	_6r_7r__3___Acetyloxy_Methyl__7____6s__6__Glycylamino__7_Oxido_7_Oxoheptanoyl_Amino__8_Oxo_5_Thia_1_Azabicyclo_4_2_0_Octane_2_Carboxylate
DB04489	Guanidinoethylmercaptosuccinic_acid
DB04490	3__Mercaptomethylene_Pyridine
DB04491	Diisopropylphosphono_Group
DB04492	2__acetylamino__2_deoxy_4_O_sulfo_alpha_D_galactopyranose
DB04493	Fructose_6_Phosphate
DB04494	Dihydroxy_oxo_molybdenum_6__
DB04495	RU81843
DB04496	4_Phospho_D_Erythronohydroxamic_Acid
DB04497	2__Monophosphoadenosine_5__Diphosphoribose
DB04498	Aspartate_Semialdehyde
DB04499	R_Styrene_Oxide
DB04500	Acedoben
DB04501	Camphane
DB04502	WRR_204
DB04503	Sp_722
DB04504	_3s__2_3_4_5_Tetrahydropyridin_3_Amine
DB04505	8__2_Chloro_3_4_5_Trimethoxy_Benzyl__9_Pent_4_Ylnyl_9h_Purin_6_Ylamine
DB04506	Chlorophyll_B
DB04508	Methyl_6s__1_Thio_L_Manno_Hexodialdo_6_2_Pyranoside
DB04509	N_Methylnaloxonium
DB04510	3_phospho_D_glyceric_acid
DB04511	N_Succinyl_Methionine
DB04512	2_Isobutyl_3_Methoxypyrazine
DB04513	N__6_Aminohexyl__5_Chloro_1_Naphthalenesulfonamide
DB04514	Phosphoric_Acid_2___2__Deoxy_Uridine_Ester_5__Guanosine_Ester
DB04515	6_deoxy_2_O_methyl_alpha_L_galactopyranose
DB04516	2_Deoxy_Glucitol_6_Phosphate
DB04517	Dipyrromethane_Cofactor
DB04518	3__4__2_4_Dimethyl_Thiazol_5_Yl__Pyrimidin_2_Ylamino__Phenol
DB04519	Caprylic_acid
DB04520	_3s_8ar__3__4_Hydroxybenzyl_Hexahydropyrrolo_1_2_a_Pyrazine_1_4_Dione
DB04521	GSHNA
DB04522	Dexfosfoserine
DB04523	Tert_Butyl_1s__1_Cyclohexyl_2_Oxoethylcarbamate
DB04524	Malonyl_CoA
DB04525	2__Carboxymethoxy__5___2s__2____2s__2___3_Carboxypropanoyl_Amino___3_Phenylpropanoyl_Amino__3_Oxo_3__Pentylamino_Propyl_Benzoic_Acid
DB04526	L_Glycero_D_Manno_Heptopyranose
DB04527	beta_Hydroxyasparagine
DB04528	2_4_Dinitrophenol
DB04529	Desvancosaminyl_vancomycin
DB04530	S_S__2_Hydroxyethyl_Thiocysteine
DB04531	Benzylcysteine
DB04532	Indole
DB04533	2_Amino_P_Cresol
DB04534	5_Nitroindazole
DB04537	L_Tryptophanamide
DB04538	threo_3_methyl_L_aspartic_acid
DB04539	Glyphosate
DB04540	Cholesterol
DB04541	_8ar__Hexahydropyrrolo_1_2_a_Pyrazine_1_4_Dione
DB04542	3__Azido_3__Deoxythymidine_5__Diphosphate
DB04543	2_6_Diamino_8__1h_Imidazol_2_Ylsulfanylmethyl__3h_Quinazoline_4_One
DB04544	1_Deoxy_1_Acetylamino_Beta_D_Gluco_2_Heptulopyranosonamide
DB04545	Afegostat
DB04546	3_Deaza_Adenosine
DB04547	Inhibitor_Bea409
DB04548	4_Deoxy_D_Glucuronic_Acid
DB04549	4__Aminosulfonyl__N___2_3_4_Trifluorophenyl_Methyl__Benzamide
DB04551	beta_D_fructofuranose_1_6_bisphosphate
DB04552	Niflumic_acid
DB04553	2_Oxobutanoic_Acid
DB04554	8_Bromoadenosine_5__Diphosphate
DB04555	Cytidine_5__Diphosphate
DB04556	3___1s__1__Dimethylamino_Ethyl_Phenol
DB04557	Arachidonic_Acid
DB04559	N__Chlorophenyl__N__Hydroxyguanidine
DB04560	4_7_Dioxosebacic_Acid
DB04561	4_Acetamido_2_4_Didexoy_D_Glycero_Beta_D_Galacto_Octopyranosylphosphonic_Acid
DB04562	Tricarballylic_Acid
DB04563	CRA_9678
DB04564	Gluconolactone
DB04565	4__Acetylamino__3___Hydroxyacetyl_Amino_Benzoic_Acid
DB04566	Inosinic_Acid
DB04567	Chromophore__Gly_Tyr_Gly_
DB04568	5_Aminoimidazole_Ribonucleoside
DB04569	Formic_Acid_Benzyl_Ester
DB04570	Latamoxef
DB04571	Trioxsalen
DB04572	Thiotepa
DB04573	Estriol
DB04574	Estrone_sulfate
DB04575	Quinestrol
DB04576	Fleroxacin
DB04577	1__1_phenylcyclopentyl_methylamine
DB04578	_S__2___R__3_amino_4__2_fluorophenyl_butyryl__1_2_3_4_tetrahydroisoquinoline_3_carboxamide
DB04579	N____2S_3S__3__ETHOXYCARBONYL_OXIRAN_2_YL_CARBONYL__
DB04580	1_Methyl_2_quinolone
DB04581	1_benzylimidazole
DB04582	IMAZAQUIN
DB04583	5_Carbamoyl_1_1__4__1___terphenyl_3_carboxylic_acid
DB04584	Phenyldehydroalanine
DB04585	DEHYDRO_2_S__AMINO_6_BORONOHEXANOIC_ACID
DB04586	o_Bromophenol
DB04587	2__O_BUTYL_5_METHYLURIDINE
DB04588	N__4__AMINOSULFONYL_BENZYL__5__5_CHLORO_2_4_DIHYDROXYPHENYL__1H_PYRAZOLE_4_CARBOXAMIDE
DB04590	_2R____4__AMINO_IMINO_METHYL_PHENYL_AMINO__5_ETHOXY_2_FLUORO_3___3R__TETRAHYDROFURAN_3_YLOXY_PHENYL_ACETICACID
DB04591	N__2_2_DIFLUORO_2___2R__PIPERIDIN_2_YL_ETHYL__2__2__1H_1_2_4_TRIAZOL_1_YL_BENZYL__1_3_OXAZOLO_4_5_C_PYRIDIN_4_AMINE
DB04592	3_Bromo_3_buten_1_ol
DB04593	3___1__3_CARBAMIMIDOYL_1__4_CARBAMIMIDOYL_BENZYLCARBAMOYL__PROPYLCARBAMOYL__2_METHYL_BUTYLSULFAMOYL__METHYL__BENZOIC_ACID
DB04594	3_hydroxyglutaric_acid
DB04595	_E___4S_6S__8_METHYL_6___S__3_METHYL_2___S__2___5_METHYL_ISOXAZOLE_3_CARBONYL__AMINO__PROPIONYLAMINO__BUTYRYLAMINO__5_OXO_4___R__2_OXO_PYRROLIDIN_3_YLMETHYL__NON_2_ENOIC_ACID_BENZYL_ESTER
DB04596	4_O__4_6_O___1S__1_Carboxyethylidene____D_mannopyranosyl__D_glucopyranuronic_acid
DB04597	_4_6_O__1_CARBOXYETHYLIDENE__BETA_D_MANNOSE_
DB04598	2_AMINO_4_CHLORO_3_HYDROXYBENZOIC_ACID
DB04599	Aniracetam
DB04600	4___3_BROMO_4_O_SULFAMOYLBENZYL__4_CYANOPHENYL_AMINO__4H__1_2_4__TRIAZOLE
DB04601	4___4_O_SULFAMOYLBENZYL__4_CYANOPHENYL_AMINO__4H__1_2_4__TRIAZOLE
DB04602	PUROMYCIN_AMINONUCLEOSIDE_5__MONOPHOSPHATE
DB04603	2__DEOXY_5_FORMYLCYTIDINE_5__MONOPHOSPHATE
DB04604	5_iodotubercidin
DB04605	5_Aminoisoquinoline
DB04606	2__2_ETHANESULFONYLAMINO_3__5_PROPOXY_1H_INDOL_3_YL__PROPIONYLAMINO__PENTANEDIOIC_ACID_5_AMIDE_1__4_CARBAMIMIDOYL_BENZYLAMIDE_
DB04607	PHENYLAMINOIMIDAZO_1_2_ALPHA_PYRIDINE
DB04608	9_HYDROXY_4_PHENYL_6H_PYRROLO_3_4_C_CARBAZOLE_1_3_DIONE
DB04609	INHIBITOR_Q8467_OF_DUPONT_MERCK
DB04610	7_8_dihydro_6_hydroxymethyl_7_methyl_7__2_phenylethyl__pterin
DB04612	N_METHYLALANYL_3_METHYLVALYL_4_PHENOXY_N__1_2_3_4_TETRAHYDRONAPHTHALEN_1_YL_PROLINAMIDE
DB04613	_E___4S_6S__6___S__2___S__2___FURAN_2_CARBONYL__AMINO__3_METHYL_BUTYRYLAMINO__3_METHYL_BUTYRYLAMINO__8_METHYL_5_OXO_4___R__2_OXO_PYRROLIDIN_3_YLMETHYL__NON_2_ENOIC_ACID_ETHYL_ESTER
DB04614	_R__tacrine_10__hupyridone
DB04615	_S__tacrine_10__hupyridone
DB04616	TACRINE_8__4_AMINOQUINOLINE
DB04617	_9S__9___8_AMMONIOOCTYL_AMINO__1_2_3_4_9_10_HEXAHYDROACRIDINIUM
DB04618	4_6_DIDEOXY_4___4___4_O_HEXOPYRANOSYLHEXOPYRANOSYL_OXY__5_6_DIHYDROXY_3__HYDROXYMETHYL_CYCLOHEX_2_EN_1_YL_AMINO_HEXOPYRANOSYL__1__4_HEXOPYRANOSYL__1__4_HEXOPYRANOSE
DB04619	Acetophenone
DB04620	Cycloleucine
DB04622	N_ACETYLHISTAMINE
DB04623	2_ETHOXYETHYL__2S_3S__4___S__2_BENZYL_3_OXO_4___3AR_8R_8AS__2_OXO_3_3A_8_8A_TETRAHYDRO_2H_INDENO_1_2_D_OXAZOL_8_YL__2_3_DIHYDRO_1H_PYRROL_2_YL__3_HYDROXY_1_PHENYLBUTAN_2_YLCARBAMATE
DB04624	DERIVATIVE_OF_AKLANONIC_ACID_METHYL_ESTER__AAME_
DB04626	Apramycin
DB04627	Cyclouridine
DB04628	Allosamidin
DB04629	Aplyronine_A
DB04630	Aldosterone
DB04631	Atpenin_A5
DB04632	4__2_HYDROXYBENZYLAMINO__N__3__4_FLUOROPHENOXY_PHENYL_PIPERIDINE_1_SULFONAMIDE
DB04633	N_ethyl_N__3__propylamino_propyl_propane_1_3_diamine
DB04634	N_BENZYLOXYCARBONYL_L_SERINE_BETALACTONE
DB04636	Glutamine_t_butyl_ester
DB04637	6_Bromo_1_hexanol
DB04638	2_5_DI__TERT_BUTYL__1_4_BENZOHYDROQUINONE
DB04639	Biphenylalanine
DB04640	Naphthalene_2_6_disulfonic_acid
DB04641	3_7_DIHYDROXYNAPHTHALENE_2_CARBOXYLIC_ACID
DB04642	7__2_6_DICHLORO_4__3__2_CHLORO_BENZOYL__UREIDO__PHENOXY__HEPTANOIC_ACID
DB04643	4__3_CHLORO_4__3__2_4_DICHLORO_BENZOYL__UREIDO__PHENOXY__BUTYRIC_ACID
DB04644	4__4__3__2_4_DICHLORO_BENZOYL__UREIDO__2_3_DIMETHYL_PHENOXY__BUTYRIC_ACID
DB04645	5__3__3__2_4_DICHLORO_BENZOYL__UREIDO__2_METHYL_PHENOXY__PENTANOIC_ACID
DB04646	Dibromothymoquinone
DB04647	BOC_GAMMA_D_GLU_L_LYS_CBZ__D_BOROALA
DB04648	S_propylamine_L_cysteine
DB04649	TETRAHEDRAL_INTERMEDIATE_OF_BLASTICIDIN_S
DB04650	5___3AS_4R_6AR__2_OXOHEXAHYDRO_1H_THIENO_3_4_D_IMIDAZOL_4_YL_PENTANOIC_ACID
DB04651	BIOTINOL_5_AMP
DB04652	Corticosterone
DB04653	N___benzyloxy_carbonyl__L_leucyl_N___1S__3_fluoro_1__4_hydroxybenzyl__2_oxopropyl__L_leucinamide
DB04654	4_PIPERIDIN_4_YLBUTANAL
DB04655	Metoprine
DB04656	1_3_4_TRIHYDROXY_5__3_PHENOXYPROPYL__CYCLOHEXANE_1_CARBOXYLIC_A_CID
DB04657	Carboxin
DB04658	_1S_2R_3S_4R_5S__8_AZABICYCLO_3_2_1_OCTANE_1_2_3_4_TETROL
DB04659	_1S_2S_3R_4S_5S__2_3_4_TRIHYDROXY_5__HYDROXYMETHYL_CYCLOHEXYL__1E__2_PHENYL_N__SULFOOXY_ETHANIMIDOTHIOATE
DB04660	Choline_alfoscerate
DB04661	cis_tetracosenoyl_sulfatide
DB04662	OLOMOUCINE_II
DB04663	2_KETO_6_PHOSPHATE_D_GLUCONIC_ACID__ALPHA_FURANOSE_FORM
DB04664	Cyclohexyl_pentyl_maltoside
DB04665	Coumarin
DB04666	CHROMOPHORE__LYS_TYR_GLY_
DB04667	CHROMOPHORE__HIS_TYR_GLY_
DB04668	CHROMOPHORE__GLU_TYR_GLY_
DB04669	TRIAZOLOPYRIMIDINE
DB04671	__1S__4___Amino___2R__2_amino_2_carboxyethyl_sulfanylmethylidene_amino__1_carboxybutyl_azanium
DB04672	Cyclic_3__5__thymidine_monophosphate
DB04673	4___5_CHLOROINDOL_2_YL_SULFONYL__2__2_METHYLPROPYL__1___5__PYRIDIN_4_YL_PYRIMIDIN_2_YL_CARBONYL_PIPERAZINE
DB04674	2_HYDROXY_3_5_DIIODOBENZOIC_ACID
DB04676	Dansyllysine
DB04677	N_METHYL_N___1R__1_METHYL_2_PHENYLETHYL_PROP_2_EN_1_AMINE
DB04678	H_TYPE_II_TRISACCHARIDE
DB04679	Human_blood_group_H_type_1_trisaccharide
DB04680	GALACTOSE_GREASE
DB04681	BETA_METHYLLACTOSIDE
DB04682	Octylphenoxy_polyethoxyethanol
DB04683	_2R__3______2S__2_3_DIHYDROXYPROPYL_OXY__HYDROXY_PHOSPHORYL_OXY__2___9E__HEXADEC_9_ENOYLOXY_PROPYL__9E__OCTADEC_9_ENOATE
DB04684	BIS_HEXAMETHYLENE_TRIAMINE
DB04685	1___2S_5S__4_FLUORO_5___TRITYLOXY_METHYL_TETRAHYDROFURAN_2_YL_PYRIMIDINE_2_4_1H_3H__DIONE
DB04686	CHROMOPHORE__ASP_TYR_GLY_
DB04687	DIMETHYL_THIOPHOSPHATE
DB04688	Methylecgonine
DB04689	2__5__3__6_BENZOYL_1_PROPYLNAPHTHALEN_2_YLOXY_PROPOXY_INDOL_1_YL_ETHANOIC_ACID
DB04690	Camptothecin
DB04691	2__O__1_ethyl_1H_imidazol___thymidine_5__monophosphate
DB04692	Ethyl__2E__4____2S__2___N____2_methyl_2_propanyl_oxy_carbonyl__L_valyl_amino__2_phenylacetyl_amino__5___3S__2_oxo_3_pyrrolidinyl__2_pentenoate
DB04693	_13S__13_METHYLDODECAHYDRO_1H_CYCLOPENTA_A_PHENANTHRENE_3_17_2H_4H__DIONE
DB04694	2_6_anhydro_3_deoxy_3_fluoronononic_acid
DB04695	Farnesyl_thiopyrophosphate
DB04696	4_CHLORO_3__3___DIBROMOPHENOL_1_8_NAPHTHALEIN
DB04697	TRANS_4__GUANIDINOMETHYL__CYCLOHEXANE_L_YL_D_3_CYCLOHEXYLALANYL_L_AZETIDINE_2_YL_D_TYROSINYL_L_HOMOARGININAMIDE
DB04698	N__1_4_dihydro_5H_tetrazol_5_ylidene__9_oxo_9H_xanthene_2_sulfonamide
DB04699	gamma_butyrolactone
DB04700	GLUTATHIONE_SULFINATE
DB04701	S_METHYL_GLUTATHIONE
DB04702	S___2E__3_7_DIMETHYLOCTA_2_6_DIENYL__TRIHYDROGENTHIODIPHOSPHATE
DB04703	Hesperidin
DB04704	20_hydroxycholesterol
DB04705	_3BETA__CHOLEST_5_ENE_3_25_DIOL
DB04706	_3BETA_7BETA__CHOLEST_5_ENE_3_7_DIOL
DB04707	Hydroxyfasudil
DB04708	_S__TETRAHYDROFURAN_3_YL__2S_3S__4___S__4___1R_3R__3__2_AMINO_2_OXOETHYL__2_3_DIHYDRO_1H_INDEN_1_YL__2_BENZYL_3_OXO_2_3_DIHYDRO_1H_PYRROL_2_YL__3_HYDROXY_1_PHENYLBUTAN_2_YLCARBAMATE
DB04709	_3AALPHA_4ALPHA_7ALPHA_7AALPHA___3A_4_7_7A_TETRAHYDRO_2__4_NITRO_1_NAPHTHALENYL__4_7_ETHANO_1H_ISOINDOLE_1_3_2H__DIONE
DB04710	_E___S__4___S__4_METHYL_2___S__3_METHYL_2__S__2___5_METHYL_ISOXAZOLE_3__CARBONYL__AMINO__PROPIONYLAMINO__BUTYRYLAMINO__PENTANOYLAMINO__5___S__2__OXO_PYRROLIDIN_3_YL__PENT_2_ENOIC_ACID_ETHYL_ESTER
DB04711	Iodipamide
DB04712	ANILINOMETHYL_GLUCO_PHENYLIMIDAZOLE
