DB00001	Lepirudin
DB04798	-
DB04799	-
DB04800	-
DB04801	-
DB04802	-
DB04803	-
DB04804	-
DB04805	Virginiamycin_S1
DB04806	-
DB04807	-
DB04808	Neamine
DB04809	-
DB04810	-
DB04811	-
DB04812	Benoxaprofen
DB04813	Bithionol
DB04814	-
DB04815	Clioquinol
DB04816	Danthron
DB04817	Metamizole
DB04818	Iproniazid
DB04819	Methapyrilene
DB04820	Nialamide
DB04821	Nomifensine
DB04822	Oxeladin
DB04823	Oxyphenisatine
DB04824	Phenolphthalein
DB04825	Prenylamine
DB04826	Thenalidine
DB04827	Urethane
DB04828	Zomepirac
DB04829	Lysergic_acid_diethylamide
DB04830	Buformin
DB04831	Ticrynafen
DB04832	Zimelidine
DB04833	Methaqualone
DB04834	Rapacuronium
DB04835	Maraviroc
DB04836	Amineptine
DB04837	Clofedanol
DB04838	Cyclandelate
DB04839	Cyproterone_acetate
DB04840	Debrisoquine
DB04841	Flunarizine
DB04842	Fluspirilene
DB04843	Mepenzolate
DB04844	Tetrabenazine
DB04845	Ixabepilone
DB04846	Celiprolol
DB04847	Roxadustat
DB04848	-
DB04849	AZD2171
DB04850	Posizolid
DB04851	Biricodar
DB04852	-
DB04853	-
DB04854	Febuxostat
DB04855	Dronedarone
DB04856	Dexloxiglumide
DB04857	Brasofensine
DB04858	Tirapazamine
DB04859	-
DB04860	-
DB04861	Nebivolol
DB04862	-
DB04863	-
DB04864	Huperzine_A
DB04865	Omacetaxine_mepesuccinate
DB04866	Halofuginone
DB04867	-
DB04868	Nilotinib
DB04869	Olcegepant
DB04870	Oleoyl-estrone
DB04871	Lorcaserin
DB04872	Osanetant
DB04873	Piboserod
DB04874	Picoplatin
DB04875	-
DB04876	Vildagliptin
DB04877	Voacamine
DB04878	Voglibose
DB04879	Vatalanib
DB04880	Enoximone
DB04881	-
DB04882	-
DB04883	Darusentan
DB04884	Dapoxetine
DB04885	Cilansetron
DB04886	Calanolide_A
DB04887	Brecanavir
DB04888	Bifeprunox
DB04889	Bicifadine
DB04890	Bepotastine
DB04891	-
DB04892	-
DB04893	-
DB04894	Vapreotide
DB04895	Pegaptanib
DB04896	Milnacipran
DB04897	Lucinactant
DB04898	Ximelagatran
DB04899	Nesiritide
DB04900	-
DB04901	Galiximab
DB04903	Pagoclone
DB04904	-
DB04905	Tesmilifene
DB04907	-
DB04908	Flibanserin
DB04909	-
DB04910	Oxibendazole
DB04911	Oritavancin
DB04912	-
DB04914	-
DB04915	-
DB04917	Renzapride
DB04918	Ceftobiprole
DB04919	-
DB04920	Clevidipine
DB04921	Dirucotide
DB04923	-
DB04924	Itopride
DB04925	Desmoteplase
DB04926	Neramexane
DB04928	-
DB04929	-
DB04930	Permethrin
DB04931	Melanotan
DB04932	Defibrotide
DB04933	Eritoran
DB04934	Rifalazil
DB04936	Tagatose
DB04938	Ospemifene
DB04941	Crofelemer
DB04942	Tamibarotene
DB04943	-
DB04944	Acadesine
DB04945	Hemoglobin
DB04946	Iloperidone
DB04947	Altropane
DB04948	Lofexidine
DB04949	Pexelizumab
DB04950	Ranpirnase
DB04951	Pirfenidone
DB04952	Ramoplanin
DB04953	Retigabine
DB04954	-
DB04955	Pumactant
DB04956	Afelimomab
DB04957	Azimilide
DB04958	Epratuzumab
DB04959	HspE7
DB04960	Tipifarnib
DB04961	Troxacitabine
DB04962	Bectumomab
DB04963	-
DB04964	Oregovomab
DB04967	Lucanthone
DB04968	PH94B
DB04969	-
DB04970	Lesopitron
DB04971	-
DB04972	-
DB04973	-
DB04974	-
DB04975	-
DB04976	-
DB04977	Plitidepsin
DB04978	-
DB04979	-
DB04980	-
DB04981	-
DB04982	Talampanel
DB04983	Denufosol
DB04985	-
DB04986	-
DB04987	-
DB04988	-
DB04989	-
DB04991	-
DB04992	-
DB04995	-
DB04996	Satraplatin
DB04997	-
DB04998	-
DB04999	-
DB05000	-
DB05001	-
DB05003	Imexon
DB05004	-
DB05006	Adecatumumab
DB05009	-
DB05010	-
DB05011	-
DB05012	-
DB05013	Ingenol_mebutate
DB05014	-
DB05015	Belinostat
DB05016	Ataluren
DB05017	-
DB05018	Migalastat
DB05019	-
DB05020	-
DB05021	-
DB05022	Amonafide
DB05023	-
DB05024	-
DB05025	Arimoclomol
DB05027	-
DB05029	-
DB05032	-
DB05033	-
DB05034	Atrial_natriuretic_peptide
DB05035	-
DB05036	-
DB05038	-
DB05039	Indacaterol
DB05040	-
DB05042	-
DB05043	-
DB05044	-
DB05045	-
DB05046	-
DB05047	CX717
DB05048	-
DB05049	-
DB05050	-
DB05051	-
DB05052	-
DB05053	-
DB05054	-
DB05055	-
DB05056	-
DB05057	Erdosteine
DB05059	-
DB05060	-
DB05061	-
DB05063	-
DB05064	-
DB05068	-
DB05069	-
DB05070	-
DB05071	-
DB05072	-
DB05073	SRT501
DB05075	-
DB05076	Fenretinide
DB05077	SLV319
DB05078	-
DB05079	-
DB05080	-
DB05081	-
DB05082	-
DB05084	Abaloparatide
DB05085	-
DB05087	Ganaxolone
DB05088	Tetrathiomolybdate
DB05089	-
DB05090	-
DB05091	-
DB05092	CDP323
DB05093	-
DB05095	Cimicoxib
DB05096	LY2140023
DB05097	Labetuzumab
DB05098	Leptin
DB05099	Ancrod
DB05100	Prinomastat
DB05101	Matuzumab
DB05102	-
DB05103	-
DB05104	Asimadoline
DB05105	Pleconaril
DB05106	-
DB05107	-
DB05108	-
DB05109	Trabectedin
DB05110	-
DB05111	Fontolizumab
DB05112	-
DB05113	-
DB05114	-
DB05115	-
DB05116	Thymectacin
DB05117	-
DB05118	-
DB05119	-
DB05120	-
DB05121	-
DB05122	-
DB05123	-
DB05124	-
DB05125	-
DB05126	-
DB05127	-
DB05128	Aminocandin
DB05129	Elsamitrucin
DB05130	-
DB05131	-
DB05132	-
DB05133	-
DB05134	Tanespimycin
DB05135	Vibriolysin
DB05136	Bavituximab
DB05137	Lobeline
DB05138	-
DB05139	-
DB05140	-
DB05141	LY2181308
DB05142	-
DB05143	-
DB05144	-
DB05145	-
DB05146	-
DB05147	-
DB05148	-
DB05149	-
DB05150	-
DB05151	-
DB05152	-
DB05154	Pretomanid
DB05155	CR665
DB05156	-
DB05157	-
DB05158	-
DB05159	-
DB05160	-
DB05161	Elafin
DB05163	-
DB05164	-
DB05165	-
DB05166	-
DB05167	-
DB05168	EC145
DB05169	Aurora_inhibitors
DB05170	-
DB05171	-
DB05172	-
DB05173	-
DB05174	-
DB05177	-
DB05178	-
DB05179	-
DB05180	-
DB05181	-
DB05182	-
DB05183	-
DB05184	-
DB05185	-
DB05186	-
DB05187	Elafibranor
DB05188	-
DB05189	-
DB05190	-
DB05191	-
DB05192	-
DB05194	-
DB05195	-
DB05196	-
DB05197	Sofalcone
DB05198	-
DB05199	-
DB05200	-
DB05201	-
DB05202	-
DB05203	-
DB05204	-
DB05205	CX157
DB05207	-
DB05209	Rozrolimupab
DB05210	-
DB05211	-
DB05212	-
DB05214	-
DB05217	-
DB05218	-
DB05219	Crisaborole
DB05220	Alisertib
DB05222	-
DB05223	Pracinostat
DB05224	-
DB05225	-
DB05226	-
DB05227	-
DB05228	-
DB05229	Beraprost
DB05230	-
DB05232	Tetrodotoxin
DB05233	-
DB05234	-
DB05235	-
DB05236	-
DB05237	Mannose_binding_lectin
DB05239	Cobimetinib
DB05241	-
DB05242	-
DB05243	-
DB05244	-
DB05245	Silver_sulfadiazine
DB05246	Methsuximide
DB05249	-
DB05252	-
DB05253	Proellex
DB05254	Plasmin
DB05255	-
DB05257	-
DB05258	Interferon
DB05259	Glatiramer_acetate
DB05260	Gallium_nitrate
DB05262	Oxipurinol
DB05263	-
DB05264	-
DB05265	-
DB05266	Ibudilast
DB05268	-
DB05271	Rotigotine
DB05273	Samarium_(153Sm)_lexidronam
DB05276	-
DB05282	MCC
DB05284	Combretastatin
DB05285	-
DB05288	Anecortave
DB05289	Tarenflurbil
DB05290	-
DB05292	-
DB05293	-
DB05294	Vandetanib
DB05295	Eldecalcitol
DB05296	Motexafin_lutetium
DB05297	DHA-paclitaxel
DB05298	-
DB05299	Keyhole_limpet_hemocyanin
DB05300	-
DB05301	-
DB05303	-
DB05304	Girentuximab
DB05305	-
DB05306	-
DB05308	ANX-510
DB05309	-
DB05310	-
DB05311	Ecallantide
DB05312	-
DB05313	MP4
DB05315	MC-1
DB05316	Pimavanserin
DB05317	-
DB05319	Oportuzumab_monatox
DB05320	-
DB05321	PEG-uricase
DB05322	-
DB05325	-
DB05326	-
DB05327	Ranirestat
DB05328	-
DB05329	-
DB05330	-
DB05332	Romiplostim
DB05333	-
DB05336	Obiltoxaximab
DB05337	-
DB05339	-
DB05340	-
DB05343	-
DB05344	Ciliary_neurotrophic_factor
DB05345	-
DB05346	-
DB05351	Dexlansoprazole
DB05352	-
DB05353	-
DB05361	-
DB05362	-
DB05363	-
DB05364	-
DB05367	-
DB05368	-
DB05369	-
DB05371	ACR-16
DB05372	Cannabinoid_receptor
DB05374	Rindopepimut
DB05377	-
DB05380	-
DB05381	Histamine
DB05382	Iodine
DB05383	Pimagedine
DB05384	-
DB05385	PRO_2000
DB05386	-
DB05387	-
DB05389	WF10
DB05390	-
DB05391	-
DB05393	-
DB05394	Corticotropin-releasing_hormone
DB05395	Amibegron
DB05396	Albinterferon
DB05398	-
DB05399	-
DB05400	QS21
DB05403	-
DB05404	-
DB05405	-
DB05406	-
DB05407	-
DB05408	Emricasan
DB05409	-
DB05410	-
DB05411	-
DB05412	-
DB05413	-
DB05414	Selective_estrogen_receptor_modulator
DB05415	-
DB05416	GW501516
DB05417	-
DB05418	-
DB05419	-
DB05420	Gallium_maltolate
DB05421	-
DB05422	-
DB05423	-
DB05424	Canertinib
DB05426	-
DB05427	-
DB05428	Motexafin_gadolinium
DB05429	-
DB05430	-
DB05431	-
DB05432	-
DB05433	-
DB05434	ABT-510
DB05437	-
DB05438	-
DB05439	-
DB05440	-
DB05441	AVAC
DB05442	-
DB05443	-
DB05444	-
DB05445	TA-NIC
DB05446	-
DB05447	-
DB05448	-
DB05449	-
DB05450	-
DB05451	P54
DB05452	-
DB05454	-
DB05455	-
DB05456	-
DB05457	OSI-7904L
DB05458	Pozanicline
DB05459	Briakinumab
DB05460	-
DB05461	-
DB05462	-
DB05463	-
DB05464	-
DB05465	-
DB05466	-
DB05467	-
DB05468	-
DB05469	-
DB05470	-
DB05471	-
DB05472	-
DB05473	-
DB05474	-
DB05475	-
DB05476	-
DB05477	-
DB05478	-
DB05479	-
DB05480	-
DB05481	-
DB05482	-
DB05483	-
DB05484	-
DB05485	ADH-1
DB05487	Custirsen
DB05488	-
DB05489	-
DB05490	-
DB05491	-
DB05492	-
DB05493	-
DB05494	-
DB05495	-
DB05496	Otelixizumab
DB05498	-
DB05499	-
DB05500	-
DB05501	-
DB05502	-
DB05505	-
DB05506	-
DB05507	Belnacasan
DB05509	-
DB05511	-
DB05512	-
DB05513	Atiprimod
DB05514	-
DB05516	-
DB05518	-
DB05519	Budiodarone
DB05520	-
DB05521	Telaprevir
DB05524	-
DB05525	-
DB05528	Mipomersen
DB05530	-
DB05531	PV-10
DB05532	-
DB05533	-
DB05540	Alanosine
DB05541	Brivaracetam
DB05542	-
DB05545	-
DB05549	-
DB05550	Iratumumab
DB05552	-
DB05553	Regrelor
DB05555	Enokizumab
DB05559	-
DB05560	-
DB05562	Naluzotan
DB05565	-
DB05575	Motesanib
DB05578	Ramucirumab
DB05580	-
DB05584	-
DB05585	-
DB05586	-
DB05590	-
DB05592	-
DB05594	Cantuzumab_ravtansine
DB05595	Farletuzumab
DB05596	PRX-03140
DB05599	-
DB05606	-
DB05607	PRX-08066
DB05608	-
DB05611	-
DB05616	-
DB05620	-
DB05624	-
DB05625	-
DB05626	-
DB05630	Sodium_stibogluconate
DB05631	-
DB05633	-
DB05638	-
DB05642	-
DB05644	Error_catastrophe
DB05645	Larazotide
DB05649	-
DB05650	-
DB05652	-
DB05653	-
DB05656	Veltuzumab
DB05659	Faropenem
DB05660	-
DB05662	-
DB05667	Levoketoconazole
DB05668	-
DB05670	-
DB05671	-
DB05675	-
DB05676	Apremilast
DB05678	-
DB05679	Ustekinumab
DB05680	-
DB05683	-
DB05685	-
DB05686	Sivifene
DB05687	BL-1020
DB05688	-
DB05695	NPS-2143
DB05698	-
DB05705	-
DB05706	-
DB05708	GTS-21
DB05710	Gantacurium_chloride
DB05712	-
DB05713	-
DB05714	-
DB05718	-
DB05719	Elesclomol
DB05721	-
DB05722	-
DB05723	-
DB05724	ACV1
DB05730	-
DB05732	-
DB05735	-
DB05736	-
DB05737	Varespladib_methyl
DB05738	-
DB05739	CYT006-AngQb
DB05740	-
DB05741	-
DB05742	-
DB05744	-
DB05746	-
DB05747	-
DB05749	-
DB05750	AVE-1625
DB05751	-
DB05752	-
DB05753	-
DB05754	-
DB05755	-
DB05756	-
DB05757	-
DB05758	-
DB05765	-
DB05766	-
DB05767	Andrographolide
DB05768	Alkaline_phosphatase
DB05769	-
DB05771	-
DB05772	-
DB05773	Trastuzumab_emtansine
DB05775	-
DB05776	-
DB05777	-
DB05778	-
DB05779	-
DB05780	-
DB05785	-
DB05786	Irofulven
DB05787	-
DB05789	-
DB05790	-
DB05791	Oxygent
DB05792	-
DB05793	-
DB05794	Relaxin
DB05795	YKP-10A
DB05796	-
DB05797	TNX-901
DB05798	-
DB05799	-
DB05800	-
DB05801	-
DB05803	-
DB05804	Dehydroepiandrosterone_sulfate
DB05805	NS-2359
DB05806	Camptothecin
DB05807	-
DB05808	-
DB05809	-
DB05810	-
DB05811	-
DB05812	Abiraterone
DB05814	-
DB05815	-
DB05817	-
DB05818	-
DB05819	-
DB05820	-
DB05821	-
DB05824	-
DB05825	-
DB05826	-
DB05827	G207
DB05828	-
DB05829	Preotact
DB05830	Trestolone
DB05831	-
DB05832	-
DB05834	-
DB05835	-
DB05836	Chaperone_%28protein%29
DB05837	-
DB05838	-
DB05839	-
DB05840	-
DB05841	-
DB05842	-
DB05843	-
DB05845	-
DB05846	-
DB05848	-
DB05849	-
DB05851	-
DB05852	Cryopreservation
DB05854	Thiazolidinedione
DB05855	Rivanicline
DB05856	-
DB05857	-
DB05858	-
DB05859	-
DB05860	-
DB05861	Tasquinimod
DB05863	TRX1
DB05864	-
DB05865	-
DB05866	-
DB05867	-
DB05868	Protease_inhibitor_%28pharmacology%29
DB05869	-
DB05870	-
DB05871	-
DB05873	-
DB05874	-
DB05875	Substance_P
DB05879	-
DB05880	-
DB05881	-
DB05882	Selective_estrogen_receptor_modulator
DB05883	-
DB05884	-
DB05885	Seletracetam
DB05886	-
DB05887	-
DB05888	-
DB05889	Inotuzumab_ozogamicin
DB05890	-
DB05892	-
DB05894	-
DB05895	-
DB05896	-
DB05897	-
DB05898	-
DB05899	IT-101
DB05903	-
DB05904	-
DB05905	-
DB05906	-
DB05911	-
DB05912	-
DB05913	-
DB05915	MYO-029
DB05916	CT-011
DB05918	-
DB05919	-
DB05920	-
DB05924	-
DB05928	Fibroblast_growth_factor_receptor_1
DB05929	-
DB05930	-
DB05931	Pegdinetanib
DB05932	-
DB05934	-
DB05936	-
DB05938	-
DB05939	G_protein-coupled_receptor
DB05941	PRO_140
DB05942	-
DB05943	-
DB05944	-
DB05945	-
DB05950	-
DB05956	EVT-101
DB05959	-
DB05961	-
DB05964	Amitifadine
DB05966	TAS-108
DB05967	-
DB05968	PR-104
DB05969	-
DB05971	-
DB05973	-
DB05974	Crocetin
DB05983	Bardoxolone_methyl
DB05984	-
DB05990	Obeticholic_acid
DB05992	Plinabulin
DB05993	PRX-07034
DB05996	Glembatumumab_vedotin
DB06005	-
DB06011	-
DB06013	Aldoxorubicin
DB06014	Eteplirsen
DB06016	Cariprazine
DB06021	-
DB06022	-
DB06039	-
DB06040	Filanesib
DB06042	-
DB06043	Olaratumab
DB06045	Trofinetide
DB06049	-
DB06050	-
DB06058	-
DB06061	-
DB06063	-
DB06064	-
DB06069	-
DB06070	-
DB06071	-
DB06073	-
DB06075	Linsitinib
DB06077	Lumateperone
DB06080	ABT-869
DB06081	Caplacizumab
DB06082	-
DB06083	3,5-Dihydroxy-4-isopropyl-trans-stilbene
DB06087	Friulimicin
DB06089	-
DB06090	Bradanicline
DB06091	Evofosfamide
DB06093	-
DB06094	-
DB06096	-
DB06097	-
DB06098	-
DB06101	-
DB06103	-
DB06106	-
DB06109	-
DB06111	-
DB06112	3,4-Methylenedioxy-N-isopropylamphetamine
DB06116	Eldelumab
DB06117	-
DB06119	Cenobamate
DB06124	-
DB06127	-
DB06129	-
DB06130	-
DB06133	Dimethylcurcumin
DB06134	-
DB06137	-
DB06138	-
DB06140	-
DB06144	Sertindole
DB06145	Spiramycin
DB06147	Sulfathiazole
DB06148	Mianserin
DB06149	Teicoplanin
DB06150	Sulfadimethoxine
DB06151	Acetylcysteine
DB06152	Nylidrin
DB06153	Pizotifen
DB06154	Pentaerythritol_tetranitrate
DB06155	Rimonabant
DB06156	Tesofensine
DB06157	Istaroxime
DB06159	Rubitecan
DB06160	Garenoxacin
DB06161	-
DB06162	Lumiliximab
DB06163	-
DB06166	Fosdevirine
DB06168	Canakinumab
DB06169	-
DB06171	Paclitaxel_trevatide
DB06174	Noscapine
DB06176	Romidepsin
DB06177	Glufosfamide
DB06178	-
DB06179	-
DB06180	-
DB06181	-
DB06182	-
DB06184	-
DB06185	Forodesine
DB06186	Ipilimumab
DB06187	-
DB06188	-
DB06190	Solabegron
DB06191	Zosuquidar
DB06192	Nimotuzumab
DB06193	Pixantrone
DB06194	-
DB06195	Seliciclib
DB06196	Icatibant
DB06197	-
DB06198	Alovudine
DB06199	Atrasentan
DB06200	Tedisamil
DB06201	Rufinamide
DB06202	Lasofoxifene
DB06203	Alogliptin
DB06204	Tapentadol
DB06205	Hyaluronidase
DB06206	Sugammadex
DB06207	Silodosin
DB06209	Prasugrel
DB06210	Eltrombopag
DB06211	Doripenem
DB06212	Tolvaptan
DB06213	Regadenoson
DB06215	Iron(II,III)_oxide
DB06216	Asenapine
DB06217	Vernakalant
DB06218	Lacosamide
DB06219	Dalbavancin
DB06224	Alicaforsen
DB06225	-
DB06226	E75
DB06228	Rivaroxaban
DB06229	Ocaperidone
DB06230	Nalmefene
DB06231	-
DB06233	Deforolimus
DB06234	Maribavir
DB06235	Vadimezan
DB06236	Elvucitabine
DB06237	Avanafil
DB06239	-
DB06240	Tariquidar
DB06241	Clenoliximab
DB06243	Eflornithine
DB06244	FGF2
DB06245	-
DB06246	Exisulind
DB06247	CX-516
DB06248	-
DB06249	Arzoxifene
DB06250	Fluasterone
DB06251	-
DB06253	-
DB06255	Incadronic_acid
DB06256	-
DB06257	-
DB06258	-
DB06260	Aviptadil
DB06261	Cysview
DB06262	Droxidopa
DB06263	Amrubicin
DB06264	Tolperisone
DB06266	Lonidamine
DB06267	Udenafil
DB06268	Sitaxentan
DB06270	-
DB06271	Sulodexide
DB06272	-
DB06273	Tocilizumab
DB06274	Alvimopan
DB06276	Tanomastat
DB06280	Senicapoc
DB06281	Torcetrapib
DB06282	Levocetirizine
DB06283	Ziconotide
DB06285	Teriparatide
DB06287	Temsirolimus
DB06288	Amisulpride
DB06290	Simeprevir
DB06292	Dapagliflozin
DB06293	-
DB06294	Semuloparin_sodium
DB06295	Pramiconazole
DB06297	-
DB06299	-
DB06302	Glesatinib
DB06303	Otilimab
DB06304	-
DB06305	Sonepcizumab
DB06306	-
DB06307	Ethynylandrostanediol
DB06309	-
DB06310	Motavizumab
DB06311	Darapladib
DB06313	-
DB06314	-
DB06317	Elotuzumab
DB06318	-
DB06321	-
DB06322	TRC105
DB06323	-
DB06324	-
DB06325	-
DB06326	-
DB06328	Methoxyamine
DB06331	-
DB06333	Trodusquemine
DB06334	-
DB06335	Saxagliptin
DB06336	-
DB06342	Coltuximab_ravtansine
DB06343	Teprotumumab
DB06345	-
DB06346	-
DB06347	-
DB06350	Elinogrel
DB06354	Tezampanel
DB06355	Hemangioblast
DB06356	-
DB06358	Iclaprim
DB06360	Lucatumumab
DB06361	-
DB06362	-
DB06364	-
DB06365	Sapacitabine
DB06366	Pertuzumab
DB06367	-
DB06368	-
DB06370	-
DB06371	Siplizumab
DB06372	Rilonacept
DB06374	Elacestrant
DB06376	-
DB06379	Calcitonin_gene-related_peptide
DB06393	Xaliproden
DB06394	-
DB06395	Abafungin
DB06397	-
DB06399	Atacicept
DB06400	-
DB06401	Bazedoxifene
DB06402	Telavancin
DB06403	Ambrisentan
DB06404	C1-inhibitor
DB06405	1,3-Propanedisulfonic_acid
DB06406	Idraparinux
DB06408	Taribavirin
DB06409	Morphine-6-glucuronide
DB06410	Doxercalciferol
DB06412	Oxymetholone
DB06413	Armodafinil
DB06414	Etravirine
DB06415	Calfactant
DB06419	Cethromycin
DB06420	Annamycin
DB06421	-
DB06422	-
DB06423	Endostatin
DB06429	Talnetant
DB06431	-
DB06433	Tezacitabine
DB06434	-
DB06435	-
DB06436	Semaxanib
DB06437	-
DB06439	Tyloxapol
DB06440	Ravuconazole
DB06441	Cangrelor
DB06442	-
DB06444	Dexanabinol
DB06445	-
DB06446	Dotarizine
DB06447	-
DB06448	Lonafarnib
DB06449	-
DB06451	-
DB06453	-
DB06454	Sarizotan
DB06455	Meclinertant
DB06457	-
DB06458	Remacemide
DB06460	-
DB06461	Squalamine
DB06462	Mitumomab
DB06463	-
DB06464	-
DB06465	-
DB06467	Apolizumab
DB06468	Cariporide
DB06469	Lestaurtinib
DB06470	Chlormethiazole
DB06471	-
DB06472	-
DB06474	Sibrotuzumab
DB06475	Ruplizumab
DB06477	Sumanirole
DB06478	-
DB06479	Propentofylline
DB06480	Prucalopride
DB06481	-
DB06482	1207
DB06485	-
DB06486	Enzastaurin
DB06489	-
DB06492	-
DB06493	-
DB06494	Sufugolix
DB06495	-
DB06496	-
DB06497	Aplaviroc
DB06498	-
DB06499	-
DB06503	-
DB06504	-
DB06506	Repinotan
DB06508	-
DB06510	Muraglitazar
DB06511	-
DB06512	Deramciclane
DB06515	Resiniferatoxin
DB06518	-
DB06519	-
DB06521	-
DB06523	-
DB06525	-
DB06527	Homotaurine
DB06529	Ocinaplon
DB06530	Resiquimod
DB06532	Pafuramidine
DB06533	-
DB06534	Thrombopoietin
DB06535	Etilevodopa
DB06536	Tesaglitazar
DB06538	Robalzotan
DB06543	Astaxanthin
DB06545	Gavilimomab
DB06548	Minodronic_acid
DB06549	-
DB06550	Bivatuzumab
DB06552	-
DB06554	Gaboxadol
DB06555	Siramesine
DB06556	-
DB06557	Lerdelimumab
DB06558	Tezosentan
DB06559	-
DB06560	Pascolizumab
DB06562	-
DB06568	-
DB06569	P57
DB06573	-
DB06575	-
DB06576	-
DB06578	-
DB06579	Adipiplon
DB06580	Celgosivir
DB06581	Bevirimat
DB06582	-
DB06584	-
DB06585	-
DB06586	Cetilistat
DB06587	Mitemcinal
DB06588	-
DB06589	Pazopanib
DB06590	Ceftaroline_fosamil
DB06592	-
DB06594	Agomelatine
DB06595	Midostaurin
DB06597	Estradiol_sulfamate
DB06598	Brostallicin
DB06599	Lexatumumab
DB06600	Nemonoxacin
DB06602	Reslizumab
DB06603	Panobinostat
DB06604	-
DB06605	Apixaban
DB06606	Teplizumab
DB06607	Catumaxomab
DB06608	Tafenoquine
DB06609	-
DB06610	-
DB06611	Pegsunercept
DB06612	Mepolizumab
DB06614	Peramivir
DB06616	Bosutinib
DB06618	Cutamesine
DB06619	Amdoxovir
DB06620	Aplindore
DB06622	-
DB06623	Flupirtine
DB06624	Taranabant
DB06625	-
DB06626	Axitinib
DB06629	Zibotentan
DB06630	Anacetrapib
DB06633	NCT
DB06634	Casopitant
DB06635	Otamixaban
DB06636	Isavuconazole
DB06637	4-Aminopyridine
DB06638	-
DB06640	Fispemifene
DB06641	Perifosine
DB06642	-
DB06643	Denosumab
DB06645	Anamorelin
DB06647	Volociximab
DB06649	-
DB06650	Ofatumumab
DB06651	-
DB06652	Vicriviroc
DB06654	Safinamide
DB06655	Liraglutide
DB06656	-
DB06657	-
DB06659	-
DB06660	Saredutant
DB06662	Abetimus
DB06663	Pasireotide
DB06666	Lixivaptan
DB06669	-
DB06670	Odanacatib
DB06673	Almorexant
DB06674	Golimumab
DB06677	-
DB06678	Esmirtazapine
DB06679	-
DB06680	Asoprisnil
DB06681	Belatacept
DB06682	Naproxcinod
DB06683	Clevudine
DB06684	Vilazodone
DB06685	Laquinimod
DB06688	Sipuleucel-T
DB06689	Monoethanolamine_oleate
DB06690	Nitrous_oxide
DB06691	Mepyramine
DB06692	Aprotinin
DB06693	Mevastatin
DB06694	Xylometazoline
DB06695	Dabigatran
DB06696	Arbekacin
DB06697	Artemether
DB06698	Betahistine
DB06699	Degarelix
DB06700	Desvenlafaxine
DB06701	Dexmethylphenidate
DB06702	Fesoterodine
DB06703	Gadobutrol
DB06704	Iobenguane
DB06705	Gadofosveset
DB06706	Isometheptene
DB06707	Levonordefrin
DB06708	Lumefantrine
DB06709	Methacholine
DB06710	Methyltestosterone
DB06711	Naphazoline
DB06712	Nilvadipine
DB06713	Norelgestromin
DB06714	Propylhexedrine
DB06715	SSKI
DB06716	Fospropofol
DB06717	Fosaprepitant
DB06718	Stanozolol
DB06719	Buserelin
DB06720	Velaglucerase_alfa
DB06721	-
DB06723	Aluminum_hydroxide
DB06724	Calcium_carbonate
DB06725	Lornoxicam
DB06726	Bufuralol
DB06727	Sparteine
DB06728	Aniline
DB06729	Sulfaphenazole
DB06730	Gestodene
DB06731	Seproxetine
DB06732	Beta-Naphthoflavone
DB06733	Bafilomycin
DB06734	-
DB06735	Enclomifene
DB06736	Aceclofenac
DB06737	Zaltoprofen
DB06738	Ketobemidone
DB06739	Seratrodast
DB06740	-
DB06741	Gavestinel
DB06742	Ambroxol
DB06743	-
DB06744	-
DB06745	-
DB06746	-
DB06747	-
DB06748	-
DB06749	-
DB06750	Ginsenoside_Rg1
DB06751	Drotaverine
DB06752	Chymopapain
DB06753	Triclofos
DB06754	Danaparoid
DB06755	Beta_carotene
DB06756	Trimethylglycine
DB06757	Manganese
DB06759	Fomivirsen
DB06760	Sacrosidase
DB06761	Beractant
DB06762	Pinacidil
DB06763	Saralasin
DB06764	Tetrahydrozoline
DB06766	Alcaftadine
DB06767	Ammonium_chloride
DB06768	Ammonium_lactate
DB06769	Bendamustine
DB06770	Benzyl_alcohol
DB06771	Besifloxacin
DB06772	Cabazitaxel
DB06773	Calcitonin
DB06774	Capsaicin
DB06775	Carglumic_acid
DB06776	Sodium_cellulose_phosphate
DB06777	Chenodeoxycholic_acid
DB06778	Copper(II)_sulfate
DB06779	Dalteparin_sodium
DB06780	Desoxycorticosterone_acetate
DB06781	Difluprednate
DB06782	Dimercaprol
DB06783	Prussian_blue
DB06784	-
DB06785	Ganirelix
DB06786	Halcinonide
DB06787	Hexocyclium
DB06788	Histrelin
DB06789	Hydroxyprogesterone_caproate
DB06791	Lanreotide
DB06792	Lanthanum_carbonate
DB06793	Levopropoxyphene
DB06794	Lodoxamide
DB06795	Mafenide
DB06796	Mangafodipir
DB06797	Mebutamate
DB06799	Hexamethylenetetramine
DB06800	Methylnaltrexone
DB06801	Monoctanoin
DB06802	Nepafenac
DB06803	Niclosamide
DB06804	Nonoxynol-9
DB06807	-
DB06809	Plerixafor
DB06810	Plicamycin
DB06811	Polidocanol
DB06812	Povidone-iodine
DB06813	Pralatrexate
DB06814	Protokylol
DB06815	Pyrithione_zinc
DB06816	Pyrvinium
DB06817	Raltegravir
DB06819	Sodium_phenylbutyrate
DB06820	Sulconazole
DB06821	Sulfametoxydiazine
DB06822	Tinzaparin
DB06823	Tiopronin
DB06824	Triethylenetetramine
DB06825	Triptorelin
DB06826	Unoprostone
DB06827	Viomycin
DB06828	-
DB06829	-
